trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.2, 'e': 0.0636090196687718}",20,15,10.979075267172576,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.2, 'e': 0.0632917683596407}",25,16,18.470940317079133,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.2, 'e': 0.06297609934801507}",25,8,28.376143998235875,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.2, 'e': 0.06266200474215315}",30,8,37.6171784184046,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
555,False,"{'a': 0.2, 'e': 0.06234947668967343}",30,12,29.269335971859224,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.2, 'e': 0.06203850737735829}",20,11,13.804618997586847,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.2, 'e': 0.06172908903095879}",20,16,9.026653465838045,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.2, 'e': 0.06142121391500013}",30,16,24.231198794755347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.2, 'e': 0.06111487433258836}",20,15,-1.29419646022542,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
560,False,"{'a': 0.2, 'e': 0.06081006262521795}",20,12,1.6836654570607053,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
561,False,"{'a': 0.2, 'e': 0.06050677117258039}",20,13,12.848890067624039,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
562,False,"{'a': 0.2, 'e': 0.06020499239237354}",30,1,35.47775812334352,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
563,False,"{'a': 0.2, 'e': 0.05990471874011218}",30,20,-19.055699773194796,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
564,False,"{'a': 0.2, 'e': 0.05960594270893937}",30,22,13.425029796001663,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.2, 'e': 0.05930865682943872}",25,11,11.838074687618654,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
566,False,"{'a': 0.2, 'e': 0.05901285366944784}",35,19,24.769363370947246,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.2, 'e': 0.058718525833872284}",25,13,11.860967516707849,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
568,False,"{'a': 0.2, 'e': 0.05842566596450083}",20,3,30.134411794466857,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.2, 'e': 0.058134266739821465}",25,0,29.071639292471733,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
570,False,"{'a': 0.2, 'e': 0.057844320874838456}",25,19,-0.7595619549253401,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
571,False,"{'a': 0.2, 'e': 0.05755582112089005}",20,16,7.327353387992021,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.2, 'e': 0.05726876026546736}",25,15,20.146180073017334,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.2, 'e': 0.056983131132034036}",20,15,8.60092529012161,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.2, 'e': 0.0566989265798469}",20,4,18.993701146795892,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
575,False,"{'a': 0.2, 'e': 0.05641613950377735}",20,2,28.3185182538077,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
576,False,"{'a': 0.2, 'e': 0.056134762834133725}",20,0,-12.000215433536626,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
577,False,"{'a': 0.2, 'e': 0.05585478953648462}",20,3,22.685063319912786,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
578,False,"{'a': 0.2, 'e': 0.05557621261148306}",20,6,5.048564538615157,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
579,False,"{'a': 0.2, 'e': 0.05529902509469138}",25,8,32.065591332261384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.2, 'e': 0.05502322005640723}",30,20,5.491094419546868,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
581,False,"{'a': 0.2, 'e': 0.054748790601490266}",25,5,40.43637408431876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.2, 'e': 0.05447572986918986}",25,2,33.28158751632492,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.2, 'e': 0.054204031032973464}",20,0,17.164585099735746,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
584,False,"{'a': 0.2, 'e': 0.05393368730035602}",25,5,22.045610070255226,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.2, 'e': 0.05366469191273011}",30,8,35.28813764591582,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.2, 'e': 0.053397038145197084}",20,0,23.564524754478235,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
587,False,"{'a': 0.2, 'e': 0.05313071930639878}",20,14,9.596779993284457,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
588,False,"{'a': 0.2, 'e': 0.05286572873835037}",20,6,11.187475751557821,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
589,False,"{'a': 0.2, 'e': 0.05260205981627384}",25,11,26.070900590374208,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
590,False,"{'a': 0.2, 'e': 0.05233970594843238}",35,21,20.48933634079698,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.2, 'e': 0.05207866057596569}",25,5,21.844616406518266,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.2, 'e': 0.05181891717272583}",20,10,19.692867097871993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.2, 'e': 0.0515604692451142}",20,16,7.3748155367310195,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.2, 'e': 0.05130331033191911}",25,20,10.745845121020261,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.2, 'e': 0.051047434004154395}",20,9,20.603288631319312,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.2, 'e': 0.0507928338648985}",25,12,9.159418417546808,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,False,"{'a': 0.2, 'e': 0.050539503549134696}",20,0,17.649786770750783,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
598,False,"{'a': 0.2, 'e': 0.050287436723591865}",20,14,10.796017867424279,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.2, 'e': 0.05003662708658628}",25,13,21.181262093050883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.2, 'e': 0.049787068367863944}",20,0,28.300659365554694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",30,23,9.77400388346709,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,20,9.878448324333787,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",20,12,14.521064215703046,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,11,18.16694524415288,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",20,0,30.340882274385873,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
6,True,"{'a': 0, 'e': 0}",25,16,15.97419809974055,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,18,13.735570185452648,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",25,3,32.91386714139827,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",25,5,40.319599261243376,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,8,17.715686232159186,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",35,16,34.80450192935877,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",20,7,18.40863373813168,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
13,True,"{'a': 0, 'e': 0}",20,7,24.93331259164891,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",20,16,9.288779568248351,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",20,14,11.480157430199379,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,11,18.294803584715673,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",20,14,11.267580443958412,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",25,0,36.96809900121892,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
19,True,"{'a': 0, 'e': 0}",30,10,37.6462197605156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",20,12,14.531014467179888,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
